55.50906555,3.807778635,48.25662483,3.825839093,52.71966527,3.773813921,49.93026499,3.729420901,38.35425384,3.710869571,37.65690377,3.424072992,35.84379358,3.264994065,5.718270572,3.577057832,,
54.11436541,3.820777656,47.0013947,3.831020521,51.74337517,3.771181392,48.67503487,3.737209405,36.82008368,3.721257879,36.54114365,3.431865132,34.58856346,3.267568417,5.160390516,3.595292822,,
52.85913529,3.820744931,44.90934449,3.844001361,49.93026499,3.784169504,47.41980474,3.747604986,35.0069735,3.731638916,35.56485356,3.439660909,33.19386332,3.277960361,4.741980474,3.608317296,,
51.46443515,3.828529799,43.09623431,3.854382397,48.81450488,3.791961644,46.0251046,3.750175701,33.33333333,3.742023588,34.44909344,3.444845973,32.21757322,3.283149061,4.184100418,3.626552286,,
50.20920502,3.83892538,41.70153417,3.864774342,47.41980474,3.797139436,44.35146444,3.757953297,31.52022315,3.749797548,33.33333333,3.455245189,30.9623431,3.293544642,3.765690377,3.644790912,,
48.53556485,3.846702976,40.027894,3.867337785,45.74616457,3.804917032,43.23570432,3.77095959,29.986053,3.762792932,32.77545328,3.460444798,30.26499303,3.301347691,3.347280335,3.663029538,,
47.14086471,3.851880767,38.49372385,3.88033317,44.21199442,3.812698264,41.56206416,3.77613011,28.17294282,3.770566892,31.65969317,3.468236938,29.14923291,3.306532755,2.789400279,3.681264528,,
45.88563459,3.857062195,36.54114365,3.888103494,43.09623431,3.820490405,40.30683403,3.781311538,26.63877266,3.780955201,30.54393305,3.478636155,28.31241283,3.314332167,2.370990237,3.702110231,,
44.63040446,3.867457776,35.0069735,3.893277649,41.56206416,3.823057484,38.91213389,3.786489329,24.82566248,3.791336237,29.42817294,3.481214142,27.05718271,3.322120671,1.813110181,3.717738144,,
43.37517434,3.867425051,33.33333333,3.901055245,40.16736402,3.833449428,37.37796374,3.799484714,23.29149233,3.801724545,28.59135286,3.494227708,25.94142259,3.335126964,1.394700139,3.730762618,,
41.84100418,3.872599207,31.65969317,3.911439918,38.91213389,3.83602378,36.12273361,3.804666142,21.89679219,3.819937719,27.33612273,3.507230364,24.9651325,3.345529817,1.255230126,3.759436822,,
40.30683403,3.880380439,29.986053,3.924431666,37.51743375,3.849022801,34.58856346,3.820268603,19.52580195,3.835518364,26.22036262,3.507201276,23.84937238,3.353321958,0.139470014,3.775050191,,
38.49372385,3.890761475,28.31241283,3.934816339,35.9832636,3.854196957,33.47280335,3.822846591,18.41004184,3.848524657,25.52301255,3.515004324,23.0125523,3.366335523,,,,
37.09902371,3.895939267,26.63877266,3.945201011,34.44909344,3.859371112,31.93863319,3.830627823,16.59693166,3.858905693,24.26778243,3.525399905,22.0362622,3.379345452,,,,
35.9832636,3.906338484,24.9651325,3.95037153,33.47280335,3.869773965,30.82287308,3.838419963,14.92329149,3.869290365,23.43096234,3.535806394,21.33891213,3.384541424,,,,
34.86750349,3.914130624,23.43096234,3.968581068,31.93863319,3.874948121,29.14923291,3.843590483,13.52859135,3.884896462,22.0362622,3.546198338,20.50209205,3.397554989,,,,
33.47280335,3.919308416,21.61785216,3.976355028,30.54393305,3.887947142,27.61506276,3.853978791,11.71548117,3.903098728,21.33891213,3.55921554,19.80474198,3.410572191,,,,
32.07810321,3.92970036,19.94421199,3.994560929,29.14923291,3.890517857,26.35983264,3.864374372,9.762900976,3.913476128,20.22315202,3.561793527,19.10739191,3.420982316,,,,
29.986053,3.937467048,18.27057183,4.002338525,27.89400279,3.903520514,24.9651325,3.877373393,8.368200837,3.936903454,19.38633194,3.572200016,18.13110181,3.436599321,,,,
29.14923291,3.947873537,16.59693166,4.020544427,26.49930265,3.913912459,23.43096234,3.885154625,6.555090656,3.955105719,18.54951185,3.582606505,17.29428173,3.452219963,,,,
27.33612273,3.955647497,14.92329149,4.033536175,25.10460251,3.924304403,22.31520223,3.892946765,5.29986053,3.978536682,17.71269177,3.600834223,16.73640167,3.470454953,,,,
26.22036262,3.963439637,13.24965132,4.043920848,23.57043236,3.929478559,20.78103208,3.90594215,3.347280335,4.017591922,16.59693166,3.608626363,15.48117155,3.493885915,,,,
24.54672245,3.976431386,11.71548117,4.059523309,22.17573222,3.939870503,19.52580195,3.913730654,1.673640167,4.051440281,15.48117155,3.626846809,14.64435146,3.512113633,,,,
23.43096234,3.98161645,9.90237099,4.077725574,20.64156206,3.947651735,17.9916318,3.924118962,0.139470014,4.106148887,14.36541144,3.639853102,13.94700139,3.532952063,,,,
22.31520223,3.98940859,8.368200837,4.098542188,19.38633194,3.960654392,16.73640167,3.934514543,,,13.94700139,3.645056346,12.83124128,3.558993738,,,,
20.78103208,4.005011051,6.415620642,4.119347893,17.9916318,3.973653413,15.48117155,3.942303047,,,13.52859135,3.655473744,11.9944212,3.577221456,,,,
19.52580195,4.010192479,4.741980474,4.137553795,16.45746165,3.978827569,13.80753138,3.955294796,,,12.27336123,3.67629763,11.15760112,3.595449174,,,,
16.87587169,4.030980004,3.626220363,4.160988393,15.34170153,3.991833862,12.55230126,3.970904529,,,11.71548117,3.684104314,10.46025105,3.618894681,,,,
17.9916318,4.017973711,2.649930265,4.18964078,14.08647141,4.004836519,11.15760112,3.986510626,,,10.73919107,3.694507167,9.623430962,3.634515322,,,,
15.62064156,4.041375585,1.534170153,4.20525415,12.27336123,4.020431708,9.623430962,3.996898935,,,10.18131102,3.707528004,8.926080893,3.657960829,,,,
14.36541144,4.046557013,0,4.236499069,11.15760112,4.033438001,8.647140865,4.015123017,,,9.762900976,3.720552478,7.949790795,3.676184911,,,,
13.66806137,4.054360061,,,9.623430962,4.043826309,6.973500697,4.033328918,,,9.065550907,3.72574845,7.252440725,3.689202112,,,,
12.41283124,4.072576871,,,8.228730823,4.059432406,5.718270572,4.046331575,,,8.507670851,3.741376364,6.415620642,3.710036906,,,,
11.29707113,4.082976088,,,7.112970711,4.077652852,4.463040446,4.067155461,,,7.810320781,3.751786489,5.578800558,3.728264624,,,,
9.623430962,4.103789065,,,5.857740586,4.093262585,3.068340307,4.09579694,,,6.694560669,3.767399858,5.020920502,3.746499614,,,,
8.089260809,4.111570297,,,4.323570432,4.114079199,1.673640167,4.129652572,,,5.718270572,3.783016864,4.323570432,3.756909739,,,,
6.834030683,4.129787107,,,2.928870293,4.137506525,0.278940028,4.168722356,,,5.020920502,3.801248218,3.905160391,3.772541289,,,,
5.439330544,4.150607357,,,1.673640167,4.168758717,,,,,4.184100418,3.822083012,3.347280335,3.793383356,,,,
4.323570432,4.168827803,,,0.418410042,4.21304629,,,,,3.347280335,3.837703653,2.928870293,3.806407829,,,,
2.789400279,4.189644416,,,,,,,,,3.207810321,3.855949552,2.231520223,3.822032107,,,,
1.534170153,4.220896608,,,,,,,,,2.649930265,3.874184542,1.534170153,3.837656384,,,,
,,,,,,,,,,1.952580195,3.887201743,1.394700139,3.853295206,,,,
,,,,,,,,,,1.394700139,3.905436733,0.976290098,3.871533833,,,,
,,,,,,,,,,0.976290098,3.926282436,0.418410042,3.889768823,,,,
